example_id,protein_id,affinity_record,source_benchmark,benchmark_split,measurement_family,normalization_provenance
6czf,6czf,Kd=1.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d15,6d15,Ki=32.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d16,6d16,Ki=8.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d17,6d17,Ki=15.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d18,6d18,Ki=1.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d19,6d19,Ki=0.246uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1a,6d1a,Ki=44.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1b,6d1b,Ki=123.7uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1d,6d1d,Ki=33.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1g,6d1g,Ki=34.2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1h,6d1h,Ki=190.2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1i,6d1i,Ki=81uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1j,6d1j,Ki=56.2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d1k,6d1k,Ki=741.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d2o,6d2o,Ki=5uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6d3q,6d3q,Ki=3.4nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6d50,6d50,Kd=9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d55,6d55,Kd=0.044uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d56,6d56,Kd=0.009uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d5e,6d5e,Kd=0.14uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d5g,6d5g,Kd=0.25uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d5h,6d5h,Kd=0.12uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d5j,6d5j,Kd=0.46uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d78,6d78,Kd=1.8nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d9s,6d9s,Kd=1.1uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6d9x,6d9x,Ki=323uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dai,6dai,Ki=85.2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dak,6dak,Ki=7.21uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dar,6dar,Ki=0.219uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dd0,6dd0,Ki=3.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6det,6det,Kd=6nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dgl,6dgl,Kd=3.05uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dgq,6dgq,Kd=3.09uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dgr,6dgr,Kd=12.3uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dh1,6dh1,Ki=26.1pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dh2,6dh2,Ki=12.8pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dh6,6dh6,Ki=117.2pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dh7,6dh7,Ki=131.3pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dh8,6dh8,Ki=146.2pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dif,6dif,Ki=0.019nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dil,6dil,Ki=7.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dj1,6dj1,Ki=0.031nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dj2,6dj2,Ki=7.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dj5,6dj5,Ki=7.2nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dj7,6dj7,Ki=1.9nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dl2,6dl2,Ki=33nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6dpt,6dpt,Ki=77nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dpx,6dpx,Ki=1.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dpy,6dpy,Ki=80uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dpz,6dpz,Ki=259uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6dq4,6dq4,Kd=12uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6dsp,6dsp,Kd=0.81uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dy7,6dy7,Kd=66.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyn,6dyn,Kd=638.9uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6dyr,6dyr,Kd=218.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dys,6dys,Kd=56.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyu,6dyu,Kd=0.055nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyv,6dyv,Kd=0.026nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyw,6dyw,Kd=0.036nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyy,6dyy,Kd=0.028nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dyz,6dyz,Kd=0.63nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dz0,6dz0,Kd=0.94nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dz2,6dz2,Kd=1.4nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dz3,6dz3,Kd=1.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6dzx,6dzx,Kd=3.5uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6e1y,6e1y,Kd=22nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6e1z,6e1z,Kd=150uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6e22,6e22,Kd=1.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6e23,6e23,Kd=0.1nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6e4a,6e4a,Kd=44nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6e5l,6e5l,Ki=66.7nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6e5t,6e5t,Ki=285nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6e6m,6e6m,Ki=1786.5nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6e7j,6e7j,Ki=0.33nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6e7r,6e7r,Kd=147nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6e7t,6e7t,Kd=129nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6e7u,6e7u,Kd=121nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6e9a,6e9a,Ki=0.0012nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ebe,6ebe,Ki=0.20uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6ecz,6ecz,Ki=0.27uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6edr,6edr,Ki=28.5uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6eeb,6eeb,Kd=5uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eed,6eed,Ki=812nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eeo,6eeo,Ki=0.37uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6efj,6efj,Ki=477uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ei5,6ei5,Kd=38.3nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eif,6eif,Ki=104nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eij,6eij,Ki=1680nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eiq,6eiq,Ki=383nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eir,6eir,Ki=575nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6eis,6eis,Ki=252nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eiz,6eiz,Ki=0.6uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ej2,6ej2,Ki=16nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ej3,6ej3,Ki=1179nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ekq,6ekq,Kd=3.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6el5,6el5,Kd=133nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eln,6eln,Kd=900nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6elo,6elo,Kd=514nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6elp,6elp,Kd=236nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6en5,6en5,Ki=11.45nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6eog,6eog,Kd=1.60uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6eol,6eol,Kd=0.037uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6ep4,6ep4,Ki=4.5uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6epa,6epa,Kd=1.13uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6epy,6epy,Kd=0.347uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6epz,6epz,Kd=0.072uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6eq1,6eq1,Kd=24.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6eq2,6eq2,Kd=1.3uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eq3,6eq3,Kd=0.7uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eq5,6eq5,Kd=18uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eq7,6eq7,Kd=0.1uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eq8,6eq8,Kd=0.010uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6eqp,6eqp,Kd=1.1uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6equ,6equ,Ki=419nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6eqv,6eqv,Ki=238nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6eqw,6eqw,Ki=22.4pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6eqx,6eqx,Ki=33.7pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ets,6ets,Kd=2.3uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6euc,6euc,Ki=168uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6euw,6euw,Kd=0.017uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6eux,6eux,Kd=1.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6evn,6evn,Kd=19.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6evr,6evr,Ki=8.8nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6ex1,6ex1,Ki=49.4nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6exi,6exi,Kd=9uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6exj,6exj,Kd=47uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6exs,6exs,Ki=362uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6ey8,6ey8,Kd=1.55uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ey9,6ey9,Kd=1.24uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eya,6eya,Kd=33nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eyb,6eyb,Kd=4.22uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6eyt,6eyt,Kd=1.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6ezq,6ezq,Kd=22uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6f05,6f05,Ki=34uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6f1j,6f1j,Kd=24uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6f1n,6f1n,Kd=547nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6f20,6f20,Kd=49.5uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6f28,6f28,Ki=2.15uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6f3b,6f3b,Ki=273.3nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6f90,6f90,Ki=1.0uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6f92,6f92,Ki=0.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6f9g,6f9g,Kd=2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6f9u,6f9u,Ki=7.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6f9v,6f9v,Ki=171.9nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6fa4,6fa4,Kd=0.051uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6faa,6faa,Kd=179nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6faf,6faf,Ki=306.1nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6fag,6fag,Ki=255.1nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6fba,6fba,Kd=19.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fcj,6fcj,Kd=71.1nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6fe0,6fe0,Kd=330nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6fe1,6fe1,Kd=3.3nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6fgg,6fgg,Kd=17uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fh3,6fh3,Kd=850uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fhk,6fhk,Kd=31.15nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fhq,6fhq,Kd=3.4mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fhu,6fhu,Kd=2.3mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fmc,6fmc,Kd=1.32uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fmj,6fmj,Kd=0.76uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fnf,6fnf,Kd=13nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fng,6fng,Kd=73nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fni,6fni,Kd=6nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fnj,6fnj,Kd=142nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fnq,6fnq,Kd=26uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fnr,6fnr,Ki=2.6uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6fo5,6fo5,Kd=0.19uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fs0,6fs0,Kd=0.00017uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fs1,6fs1,Kd=0.098uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fsy,6fsy,Kd=0.247uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ftf,6ftf,Kd=8nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6ftp,6ftp,Kd=1.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6ftw,6ftw,Ki=0.32uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6ftz,6ftz,Kd=1000uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fuh,6fuh,Kd=170uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fui,6fui,Kd=35uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fuj,6fuj,Kd=50uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fv4,6fv4,Kd=1.2mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6fyz,6fyz,Kd=0.039uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6fz4,6fz4,Ki=1.12uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6g0z,6g0z,Kd=4.84uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g14,6g14,Kd=3.26uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g24,6g24,Kd=1700uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g25,6g25,Kd=300uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g27,6g27,Kd=731uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g29,6g29,Kd=47uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2b,6g2b,Kd=160uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2c,6g2c,Kd=22uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2e,6g2e,Kd=9.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2f,6g2f,Kd=6.8uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2l,6g2l,Ki=68nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6g2m,6g2m,Ki=15.1nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6g2o,6g2o,Kd=170nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2r,6g2r,Kd=0.35nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g2s,6g2s,Kd=4.01nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g34,6g34,Kd=5.7nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g35,6g35,Kd=17.5nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g36,6g36,Kd=16.3nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g37,6g37,Kd=42.7nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g38,6g38,Kd=239.2nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g39,6g39,Kd=4.6nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g3a,6g3a,Kd=4.2nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g3q,6g3q,Ki=57.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6g3v,6g3v,Ki=922.4nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
6g5l,6g5l,Kd=24nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g5u,6g5u,Kd=395nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6g6t,6g6t,Kd=20nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g7a,6g7a,Kd=167nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g98,6g98,Kd=710nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6g9i,6g9i,Kd=118uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6g9u,6g9u,Kd=370nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6g9x,6g9x,Ki=120uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
6gdy,6gdy,Kd=3.5uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ge7,6ge7,Kd=0.867uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gf9,6gf9,Kd=0.411uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gfs,6gfs,Kd=0.291uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gfz,6gfz,Kd=3080nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gg4,6gg4,Ki=205uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
6gga,6gga,Kd=14.2uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ggb,6ggb,Kd=4.1uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ggf,6ggf,Kd=4.1uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6ghh,6ghh,Kd=0.193uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6ghj,6ghj,Kd=6.89mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gj6,6gj6,Kd=20uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gj8,6gj8,Kd=1.36uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gji,6gji,Kd=135uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjj,6gjj,Kd=200uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjl,6gjl,Kd=139uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjm,6gjm,Kd=266uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjn,6gjn,Kd=0.6uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjr,6gjr,Kd=184uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gjw,6gjw,Kd=11uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gl8,6gl8,Kd=2.47nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gl9,6gl9,Kd=135nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gla,6gla,Kd=27nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6glb,6glb,Kd=129nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gnm,6gnm,Kd=54.61uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6gnp,6gnp,Kd=28.41uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6gnr,6gnr,Kd=3.61uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6gnw,6gnw,Kd=10.20uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6gon,6gon,Kd=2.16uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6got,6got,Ki=0.4nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6guc,6guc,Kd=25nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6gue,6gue,Kd=4nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6guh,6guh,Kd=26nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6guk,6guk,Kd=715nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gvf,6gvf,Ki=28nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6gvz,6gvz,Kd=0.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gw4,6gw4,Kd=1.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gwe,6gwe,Ki=42nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
6gwr,6gwr,Kd=7.9nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gxb,6gxb,Ki=35nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6gxe,6gxe,Ki=9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
6gxg,6gxg,Kd=5.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
6gxq,6gxq,Kd=79.4nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
6gzd,6gzd,Kd=9.8nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6gzm,6gzm,Kd=5.5nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
6h1d,6h1d,Kd=2.5uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6h1u,6h1u,Kd=4.8uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
6h29,6h29,Ki=2.4uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
